data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-10-22 15:41:51.783029;749;São Paulo;Lucas Pereira;Smartwatch Garmin;Richard Reed;masculino;pix
2025-10-23 06:13:10.175083;750;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Juan Nelke;masculino;pix
2025-10-23 07:02:51.628990;751;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Rena Mohammed;feminino;dinheiro
2025-10-23 09:36:55.157140;752;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Stephen Rodgers;masculino;boleto
2025-10-23 13:07:51.535390;753;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Mercedes Belk;feminino;cartão de crédito
2025-10-23 13:59:52.894496;754;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Joseph Welch;masculino;pix
2025-10-23 16:35:11.536306;755;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Christian Rutter;masculino;dinheiro
2025-10-24 07:21:37.707783;756;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Stephen Drabek;masculino;boleto
2025-10-24 07:57:14.429405;757;São Paulo;Ana Oliveira;Tablet Apple Ipad;Tina Cannon;feminino;cartão de crédito
2025-10-25 06:05:55.122967;758;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Patrica Gray;feminino;dinheiro
2025-10-25 14:35:07.336822;759;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Brandon Glory;masculino;pix
2025-10-25 14:45:14.015377;760;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Patricia Grayson;feminino;cartão de crédito
2025-10-25 15:25:55.160140;761;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Brian Maroney;masculino;cartão de crédito
2025-10-26 12:58:13.531780;762;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Madlyn Robinson;feminino;pix
2025-10-26 13:54:07.089436;763;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;George Vanriper;masculino;dinheiro
2025-10-26 15:07:56.329901;764;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Vanessa Davidson;feminino;pix
2025-10-27 05:49:11.649943;765;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Julie Izzo;feminino;boleto
2025-10-27 05:58:55.244181;766;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Vanessa Smith;feminino;boleto
2025-10-27 09:43:13.798130;767;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Carol Saul;feminino;cartão de crédito
2025-10-27 13:31:56.265242;768;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Paige Turner;feminino;boleto
2025-10-27 13:50:51.297199;769;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Miranda Cabaniss;feminino;cartão de crédito
2025-10-27 15:14:12.515288;770;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Carol Paige;feminino;boleto
2025-10-28 07:38:52.313071;771;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Peter Gammage;masculino;boleto
2025-10-28 09:29:09.918480;772;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Cindy Cain;feminino;boleto
2025-10-28 10:41:50.990470;773;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Michael Washburn;masculino;cartão de crédito
2025-10-28 14:37:07.465166;774;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;David Simmons;masculino;boleto
2025-10-28 14:43:10.631319;775;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Gary Robinson;masculino;pix
2025-10-29 05:40:19.817397;776;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Richard Henry;masculino;cartão de crédito
2025-10-29 10:00:51.686248;777;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Shirley Lemons;feminino;pix
2025-10-29 11:32:53.446767;778;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Michael Walker;masculino;pix
2025-10-29 12:42:10.086405;779;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Edgar Smith;masculino;pix
2025-10-29 13:13:53.407891;780;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Harriet Delgado;feminino;pix
2025-10-29 13:40:14.846792;781;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Mikel Jenkins;masculino;cartão de crédito
2025-10-29 14:58:09.378556;782;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Cynthia Hopper;feminino;cartão de crédito
2025-10-30 05:48:13.829661;783;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Kathleen Rodriguez;feminino;cartão de crédito
2025-10-30 14:42:29.969894;784;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Kirk Winston;masculino;dinheiro
2025-10-30 15:37:23.179682;785;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Whitney Brister;feminino;pix
2025-10-31 06:49:51.978751;786;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Judith Wu;feminino;dinheiro
2025-10-31 08:27:12.972057;787;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Walker Wortham;masculino;boleto
2025-10-31 08:34:08.463942;788;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Carmel Sotomayor;feminino;cartão de crédito
2025-10-31 10:43:27.198035;789;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Annie Wright;feminino;dinheiro
2025-10-31 11:13:52.771250;790;Porto Alegre;Mariana Gomes;Smartwatch Garmin;James Grimes;masculino;dinheiro
2025-10-31 12:27:18.633800;791;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Jordan Leingang;masculino;pix
2025-10-31 14:04:45.280396;792;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Troy Twombley;masculino;dinheiro
2025-10-31 14:04:55.207666;793;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Mario Stephens;masculino;pix
2025-10-31 15:27:55.791739;794;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Robert Newell;masculino;boleto
2025-10-31 16:07:51.622993;795;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Eva Harms;feminino;cartão de crédito
2025-11-01 06:23:09.258983;796;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Paul Jones;masculino;dinheiro
2025-11-01 06:42:07.939037;797;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Michelle Creason;feminino;boleto
2025-11-01 11:09:52.950598;798;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Carmelita Smith;feminino;cartão de crédito
2025-11-01 11:11:17.683636;799;Florianópolis;Tiago Lima;Tablet Apple Ipad;Winston Thuringer;masculino;dinheiro
2025-11-01 11:53:55.350949;800;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Sandra Nyquist;feminino;boleto
2025-11-01 12:20:10.915672;801;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Mark Wood;masculino;pix
2025-11-01 12:45:19.774868;802;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Ethel Nicola;feminino;cartão de crédito
2025-11-01 12:53:12.895384;803;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;June Walsh;feminino;pix
2025-11-01 13:32:15.138102;804;Florianópolis;Tiago Lima;Smartwatch Garmin;Marilyn Waller;feminino;cartão de crédito
2025-11-01 13:33:50.414738;805;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Velda Starkey;feminino;pix
2025-11-02 06:23:35.868251;806;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Terry Minnis;masculino;boleto
2025-11-02 06:39:31.020820;807;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Cristine Clement;feminino;dinheiro
2025-11-02 09:50:07.450647;808;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Andrew Gonzalez;masculino;boleto
2025-11-02 10:01:09.475165;809;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Barbara Mendoza;feminino;cartão de crédito
2025-11-02 11:47:50.264695;810;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Colleen Harris;feminino;cartão de crédito
2025-11-02 13:23:19.654603;811;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Paul Price;masculino;cartão de crédito
2025-11-02 13:31:55.940931;812;São Paulo;Ana Oliveira;Smartwatch Garmin;Carl Espinoza;masculino;pix
2025-11-02 13:50:10.087392;813;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Ann Reed;feminino;cartão de crédito
2025-11-02 14:00:55.008831;814;São Paulo;Ana Oliveira;Smartwatch Garmin;Rhonda Jones;feminino;boleto
2025-11-03 09:19:11.230213;815;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Michael Brown;masculino;cartão de crédito
2025-11-03 09:42:52.309559;816;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Andre Schrader;masculino;boleto
2025-11-03 15:34:33.035101;817;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Deborah Burns;feminino;boleto
2025-11-04 10:07:18.622750;818;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Robert Miller;masculino;boleto
2025-11-04 10:26:08.948842;819;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Gertrude Landa;feminino;pix
2025-11-04 11:36:43.358379;820;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Franklin Hawkins;masculino;cartão de crédito
2025-11-04 11:54:23.652254;821;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Jewel Silver;feminino;boleto
2025-11-04 14:18:11.995633;822;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Zena Guthrie;feminino;dinheiro
2025-11-05 06:01:24.053826;823;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Lydia Hicks;feminino;boleto
2025-11-05 06:59:55.490488;824;São Paulo;Ana Oliveira;Fone de Ouvido Sony;David Handel;masculino;dinheiro
2025-11-05 09:43:10.608114;825;São Paulo;Ana Oliveira;Smartwatch Garmin;Glenn Morales;masculino;dinheiro
2025-11-05 10:16:26.333455;826;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Aaron Canady;masculino;pix
2025-11-05 10:24:55.211665;827;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Bob Lorona;masculino;cartão de crédito
2025-11-05 10:57:34.821743;828;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Tim Partain;masculino;dinheiro
2025-11-05 10:59:29.974896;829;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Jonathan Hess;masculino;boleto
2025-11-05 14:57:30.664092;830;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Karen Gay;feminino;dinheiro
2025-11-05 15:03:13.832668;831;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Eileen Dawson;feminino;boleto
2025-11-06 07:06:52.976944;832;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Juana Davis;feminino;cartão de crédito
2025-11-06 09:04:26.167732;833;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Jack Long;masculino;dinheiro
2025-11-06 10:41:55.675154;834;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Kevin Scott;masculino;pix
2025-11-06 13:44:44.333979;835;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Jennifer Sanderson;feminino;cartão de crédito
2025-11-06 16:30:10.889374;836;Florianópolis;Tiago Lima;Smartwatch Garmin;Thomas Derrick;masculino;dinheiro
2025-11-07 07:34:08.260091;837;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Rolando Agosto;masculino;boleto
2025-11-07 09:47:09.680931;838;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Bryan Hernandez;masculino;cartão de crédito
2025-11-07 10:11:08.648643;839;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Frank Martin;masculino;boleto
2025-11-07 11:16:55.022071;840;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Angelica Coon;feminino;boleto
2025-11-07 12:16:37.280856;841;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Melissa Obrien;feminino;pix
2025-11-07 14:40:51.357829;842;São Paulo;Ana Oliveira;Smartwatch Garmin;Evelyn Kurtz;feminino;boleto
2025-11-08 06:30:08.737380;843;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Leroy Glueck;masculino;boleto
2025-11-08 10:07:36.755452;844;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Maria Brooks;feminino;dinheiro
2025-11-08 12:00:18.153251;845;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;May Pena;feminino;boleto
2025-11-08 15:49:08.015949;846;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Mary Holt;feminino;dinheiro
2025-11-09 12:18:19.747833;847;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Betty Crumpton;feminino;boleto
2025-11-10 06:21:12.077239;848;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Elizabeth Burton;feminino;cartão de crédito
2025-11-10 12:35:06.962142;849;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Rene Sees;masculino;boleto
2025-11-10 13:40:41.209867;850;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Sharon Robinson;feminino;cartão de crédito
2025-11-10 13:42:11.627831;851;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Cynthia Earle;feminino;boleto
2025-11-10 15:16:10.093446;852;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Helen Oconnell;feminino;dinheiro
2025-11-11 10:15:10.954359;853;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Jean Taylor;feminino;cartão de crédito
2025-11-11 10:56:14.580399;854;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Melissa Roode;feminino;cartão de crédito
2025-11-12 08:36:07.108508;855;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Jessie Diaz;masculino;dinheiro
2025-11-12 09:30:50.509824;856;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Angela Montelongo;feminino;cartão de crédito
2025-11-12 09:30:53.723051;857;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Tracy Hudek;feminino;pix
2025-11-12 10:04:06.702753;858;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Melvin Walsh;masculino;cartão de crédito
2025-11-12 12:11:55.924815;859;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Martha Kenney;feminino;boleto
2025-11-12 15:38:07.822951;860;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Jennifer Jemison;feminino;pix
2025-11-13 07:31:34.194893;861;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Lori Kendig;feminino;dinheiro
2025-11-13 10:18:13.107992;862;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Gregory Jones;masculino;cartão de crédito
2025-11-14 08:26:52.083027;863;Florianópolis;Gabriela Santos;Smartwatch Garmin;Opal Castor;feminino;pix
2025-11-14 09:18:50.411840;864;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Harry Finney;masculino;pix
2025-11-14 10:16:20.369536;865;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Andria Bush;feminino;dinheiro
2025-11-14 11:58:50.654015;866;São Paulo;Lucas Pereira;Tablet Apple Ipad;Titus Garrett;masculino;cartão de crédito
2025-11-14 14:48:14.835278;867;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Joel Miller;masculino;pix
2025-11-15 06:14:20.220129;868;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Jeanette Jacob;feminino;cartão de crédito
2025-11-15 08:14:51.161111;869;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Rick Curtis;masculino;cartão de crédito
2025-11-15 15:34:52.034867;870;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Janet Hair;feminino;pix
2025-11-16 08:52:09.425856;871;São Paulo;Ana Oliveira;Smartwatch Garmin;Jeff Oneill;masculino;boleto
2025-11-16 09:33:13.038466;872;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Michelle Moreno;feminino;dinheiro
2025-11-16 10:42:12.097319;873;Florianópolis;Gabriela Santos;Smartwatch Garmin;William Fernandez;masculino;cartão de crédito
2025-11-16 10:46:09.102395;874;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Steven Thomas;masculino;pix
2025-11-16 11:07:27.388210;875;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Sarah Carter;feminino;boleto
2025-11-16 11:21:11.144083;876;São Paulo;Ana Oliveira;Smartwatch Garmin;Debra Trudnowski;feminino;dinheiro
2025-11-16 13:32:07.723086;877;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Ismael Stanley;masculino;boleto
2025-11-16 14:56:12.865386;878;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Jeffrey Anderson;masculino;pix
2025-11-16 16:29:45.001530;879;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Donald Garcia;masculino;cartão de crédito
2025-11-16 16:37:11.089052;880;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Harry Brown;masculino;cartão de crédito
2025-11-17 07:47:50.022998;881;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Virginia Manuel;feminino;dinheiro
2025-11-17 09:14:17.922374;882;Florianópolis;Gabriela Santos;Smartwatch Garmin;Regina Edmond;feminino;pix
2025-11-17 12:25:07.247962;883;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Mary Slade;feminino;boleto
2025-11-17 12:30:43.582705;884;São Paulo;Ana Oliveira;Tablet Apple Ipad;Clyde Coleman;masculino;dinheiro
2025-11-17 14:54:19.985516;885;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Donald Rose;masculino;dinheiro
2025-11-17 14:54:42.815190;886;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Brian Luna;masculino;pix
2025-11-17 15:01:34.818748;887;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Susan Joseph;feminino;boleto
2025-11-18 08:50:57.009128;888;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Mary Haynes;feminino;boleto
2025-11-18 11:06:50.599366;889;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;James Halbrook;masculino;boleto
2025-11-18 13:30:09.473154;890;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Roger Johnson;masculino;pix
2025-11-18 15:39:09.416702;891;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Shirley Stringham;feminino;pix
2025-11-19 06:03:10.634340;892;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Francisco Orta;masculino;cartão de crédito
2025-11-19 07:20:52.775243;893;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Eddie Wilson;masculino;cartão de crédito
2025-11-19 08:02:33.468877;894;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Janice Robinson;feminino;boleto
2025-11-19 10:41:07.812934;895;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Barbara Allred;feminino;cartão de crédito
2025-11-19 10:48:08.269082;896;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Lani Tarvis;feminino;cartão de crédito
2025-11-19 13:34:52.895497;897;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Angie Williams;feminino;dinheiro
2025-11-19 14:55:56.082065;898;Florianópolis;Gabriela Santos;Smartwatch Garmin;Robert Cunningham;masculino;cartão de crédito
2025-11-19 15:21:06.704750;899;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Larry Humiston;masculino;dinheiro
2025-11-20 05:54:09.431933;900;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Rosa Miske;feminino;dinheiro
2025-11-20 05:57:06.842838;901;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Anne Castro;feminino;pix
2025-11-20 06:07:38.576852;902;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Robert Gutierrez;masculino;cartão de crédito
2025-11-20 09:17:08.662714;903;São Paulo;Lucas Pereira;Tablet Apple Ipad;Tamara Getz;feminino;boleto
2025-11-20 09:51:12.956384;904;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;George Williams;masculino;dinheiro
2025-11-20 10:32:27.681348;905;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Jill Tower;feminino;cartão de crédito
2025-11-20 16:38:41.047651;906;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Joshua Willis;masculino;dinheiro
2025-11-21 09:08:13.007913;907;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Pamela Kidd;feminino;pix
2025-11-21 11:29:56.079055;908;São Paulo;Lucas Pereira;Tablet Apple Ipad;Robert Stone;masculino;boleto
2025-11-21 11:52:28.215620;909;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;James Downey;masculino;dinheiro
2025-11-21 12:20:24.918537;910;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Rosemary Connelly;feminino;pix
2025-11-21 13:12:30.712711;911;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Astrid Quinn;feminino;boleto
2025-11-22 06:28:11.384587;912;São Paulo;Lucas Pereira;Smartwatch Garmin;Samuel Esparza;masculino;cartão de crédito
2025-11-22 08:20:39.137986;913;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Kathryn Cole;feminino;boleto
2025-11-22 10:14:28.283621;914;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Alma Butterfield;feminino;boleto
2025-11-22 11:12:55.375963;915;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Nellie Mcleod;feminino;pix
2025-11-22 11:54:14.425406;916;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Rick Zielinski;masculino;boleto
2025-11-22 14:28:47.271682;917;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Bettina Ruiz;feminino;boleto
2025-11-22 14:34:27.054899;918;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Pamela Segura;feminino;cartão de crédito
2025-11-23 06:12:07.253566;919;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Patsy Hemingway;feminino;pix
2025-11-23 08:12:18.364132;920;Florianópolis;Gabriela Santos;Smartwatch Garmin;Mark Shipp;masculino;cartão de crédito
2025-11-23 09:12:24.234894;921;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Eula Fisher;feminino;cartão de crédito
2025-11-23 10:04:50.595856;922;São Paulo;Lucas Pereira;Smartwatch Garmin;Charlotte Donovan;feminino;cartão de crédito
2025-11-23 10:52:11.617821;923;São Paulo;Lucas Pereira;Smartwatch Garmin;Amber Spann;feminino;boleto
2025-11-23 14:55:50.943867;924;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Brandi Cope;feminino;pix
2025-11-24 10:39:19.133440;925;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Leola Fredricks;feminino;dinheiro
2025-11-24 16:23:56.267245;926;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Ronald Dodd;masculino;cartão de crédito
2025-11-25 06:35:19.655606;927;Florianópolis;Tiago Lima;Smartwatch Garmin;James Davis;masculino;pix
2025-11-25 07:20:09.879957;928;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;John Clark;masculino;pix
2025-11-25 08:53:19.720222;929;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Sheron Toscano;feminino;cartão de crédito
2025-11-25 09:04:11.989123;930;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Manuel Jones;masculino;pix
2025-11-25 10:06:50.405744;931;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Colby Means;masculino;dinheiro
